web-scraper-order,web-scraper-start-url,linki,linki-href
"1630625562-1011","https://www.msn.com/en-us/Sports","Oklahoma's Defensive Line Depth? Here's Alex Grinch's Plan
                            
                                    


                All Sooners on FanNation","https://www.msn.com/en-us/sports/ncaafb/oklahomas-defensive-line-depth-heres-alex-grinchs-plan/ar-AANZdBX"
"1630625562-288","https://www.msn.com/en-us/Sports","Gray, Benitez nominated for Premier League August awards
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/gray-benitez-nominated-for-premier-league-august-awards/ar-AAO21d8"
"1630625562-748","https://www.msn.com/en-us/Sports","Guardians add Triston McKenzie and Harold Ramirez to expanded…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/guardians-add-triston-mckenzie-and-harold-ramirez-to-expanded-roster/ar-AANZLp2"
"1630625562-68","https://www.msn.com/en-us/Sports","'I was battling for my life:' Patrick Reed details fight with pneumonia after…
                        ATLANTA – Patrick Reed said he had to fight for his life the first two days he was in the hospital battling bilateral pneumonia. Reed was admitted to a Houston-area hospital August 19 with breathing problems after he said he felt like he was hit by a brick,…
                            
                                    


                Golfweek","https://www.msn.com/en-us/sports/golf/i-was-battling-for-my-life-patrick-reed-details-fight-with-pneumonia-after-playing-first-round-in-nearly-a-month-at-tour-championship/ar-AAO2h1V"
"1630625562-190","https://www.msn.com/en-us/Sports","BJJ, ADCC champ Michelle Nicolini excited to make history by…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/bjj-adcc-champ-michelle-nicolini-excited-to-make-history-by-winning-one-championship-belt/ar-AAO2fN6"
"1630625562-260","https://www.msn.com/en-us/Sports","Unvaccinated Players Face Strict Requirements
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nba/unvaccinated-players-face-strict-requirements/ar-AAO2cqh"
"1630625562-229","https://www.msn.com/en-us/Sports","Video
                            
                        JW on fires
                            
                                    


                Cal Sports Report on FanNation","https://www.msn.com/en-us/sports/mlb/jw-on-fires/vi-AAO2cVk"
"1630625562-521","https://www.msn.com/en-us/Sports","US Open gets wet and wild with indoor delay caused by Ida's remnants
                            
                                    


                Sporting News","https://www.msn.com/en-us/sports/tennis/us-open-gets-wet-and-wild-with-indoor-delay-caused-by-idas-remnants/ar-AAO16mm"
"1630625562-328","https://www.msn.com/en-us/Sports","Report: LaMarcus Aldridge cleared to come out of retirement, most…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nba/report-lamarcus-aldridge-cleared-to-come-out-of-retirement-most-likely-with-nets/ar-AAO1SBS"
"1630625562-553","https://www.msn.com/en-us/Sports","Nodada reveals Pirates interest
                            
                                    


                FourFourTwo","https://www.msn.com/en-us/sports/nba/nodada-reveals-pirates-interest/ar-AAO1fFw"
"1630625562-987","https://www.msn.com/en-us/Sports","Abraham Toro wins the trade for Mariners with grand slam off Astros
                        Abraham Toro proves the Seattle Mariners are victorious in the Kendall Graveman trade with the Houston Astros after one most glorious swing of the bat. Abraham Toro was the difference for the Seattle Mariners on Tuesday, as he took Kendall Graveman of the Houston Astros' offering deep…
                            
                                    


                Fansided","https://www.msn.com/en-us/sports/mlb/abraham-toro-wins-the-trade-for-mariners-with-grand-slam-off-astros/ar-AANYZUQ"
"1630625562-239","https://www.msn.com/en-us/Sports","Saquon Barkley Took Another Big Step At Thursday Practice
                        New York Giants head coach Joe Judge said he wanted to get Saquon Barkley some contact before he could potentially play in Week 1. Barkley got that today, even if his status for the season opener still hasn’t been revealed. Barkley absorbed some hits from teammates during Thursday’s padded…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/nfl/saquon-barkley-took-another-big-step-at-thursday-practice/ar-AAO2cM0"
"1630625562-966","https://www.msn.com/en-us/Sports","Orgeron details LSU's evacuation to Houston, says some players'…
                            
                                    


                Football Scoop","https://www.msn.com/en-us/sports/ncaafb/orgeron-details-lsus-evacuation-to-houston-says-some-players-homes-really-damaged/ar-AANZ9zc"
"1630625562-108","https://www.msn.com/en-us/Sports","Video
                            
                        Is 'The U’ back? Miami QB D’Eriq King on how the Hurricanes can become…
                            
                                    


                USA TODAY","https://www.msn.com/en-us/sports/more-sports/is-the-u-back-miami-qb-deriq-king-on-how-the-hurricanes-can-become-title-contenders/vi-AAO2auo"
"1630625562-862","https://www.msn.com/en-us/Sports","Players express their disdain for current FedExCup playoff format
                            
                                    


                Golf Channel","https://www.msn.com/en-us/sports/golf/players-express-their-disdain-for-current-fedexcup-playoff-format/ar-AANZvHW"
"1630625562-428","https://www.msn.com/en-us/Sports","Kawhi Leonard is stealthy
                            
                                    


                Deadspin","https://www.msn.com/en-us/sports/nba/kawhi-leonard-is-stealthy/ar-AAO1Dq9"
"1630625562-451","https://www.msn.com/en-us/Sports","Photos
                            
                        Bears' updated projected depth chart for new 53-man roster
                            
                                    


                SMG","https://www.msn.com/en-us/sports/nfl/bears-updated-projected-depth-chart-for-new-53-man-roster/ss-AAO1AFS"
"1630625562-628","https://www.msn.com/en-us/Sports","What is dead money in the NFL and which team has the most?
                            
                                    


                AS English","https://www.msn.com/en-us/sports/nfl/what-is-dead-money-in-the-nfl-and-which-team-has-the-most/ar-AAO1IB0"
"1630625562-792","https://www.msn.com/en-us/Sports","How will USMNT line up without Christian Pulisic in El Salvador?
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/soccer/how-will-usmnt-line-up-without-christian-pulisic-in-el-salvador/ar-AANZpNn"
"1630625562-613","https://www.msn.com/en-us/Sports","ASU Football: ESPN’s Mel Kiper ranks Jayden Daniels as his fourth QB…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/asu-football-espns-mel-kiper-ranks-jayden-daniels-as-his-fourth-qb-in-nfl-draft-2022-rankings/ar-AAO0gBt"
